company,3M,ABB,ACEN_Corporation,ADM,AMD,ASOS,AXA,AXIS_Capital,Abbott,Accenture,Accor,Adecco,Ahold_Delhaize,Air_Canada,Airbnb,Airbus,Aisin,Alcoa,Alibaba,Alstom,Amazon,American_Express,Amgen,Anglo_American,Antofagasta,Apple,ArcelorMittal,AstraZeneca,BASF,BNP_Paribas,BP,Ball_Corporation,Bank_of_America,Barclays,Best_Buy,Beyond_Meat,BlackRock,Block,Bnode,Boeing,Booking_Holdings,Boston_Scientific,Bridgestone,Brookfield_Renewable,Brother,Bureau_Veritas,CP_Group,CRH,CSL_Limited,CVS_Health,Canon,Capgemini,Casino_Group,Chevron,China_COSCO_Shipping,Cigna,Cisco,Citigroup,Coca-Cola,Continental,Costco,Crown_Holdings,DB_Schenker,DNB,DS_Smith,Danone,Decathlon,Deckers_Brands,Dell,Deloitte,Delta_Air,Deutsche_Bahn,Deutsche_Telekom,Diageo,Disney,Dropbox,DuPont,ENI,EY,Electronic_Arts,Emerson,Emirates,Enbridge,Enel,Engie,Equinor,Estee_Lauder,ExxonMobil,Ferrari,Ferrero,Fortescue,Fresenius,Fujifilm,GE_HealthCare,GSK,Galp,Gap_Inc,General_Electric,General_Mills,General_Motors,Gilead,Glencore,Goldman_Sachs,Goldwind,Google,Grifols,HCLTech,HM,HP,HSBC,H_M_Group,Heineken_Global,Henkel,Hilton,Hitachi,Holcim,Home_Depot,Honda,Hugo_Boss,Hydro,Hyundai,IBM,Ikea,JD_com,JPMorgan_Chase,J_Sainsbury,Johnson_Controls,Johnson_Controls_Int,Johnson_Johnson,Kering,Kone,L'Oréal,LG_Electronics,LVMH,Legrand,Levi_Strauss,Lindt,Lockheed_Martin,Logitech,Lowe_Canada,Lowes,MTN_Group,Maersk,Magna,ManpowerGroup,Marks_and_Spencer,Marriott,McDonalds,MercadoLibre,Merck,MetLife,Meta,Michelin,Microsoft,Mitsubishi_Corporation,Mitsubishi_Heavy_Industries,Mondelez,Morgan_Stanley,NTT,Nexans,NextEra,NextEra_Energy,Next_PLC,Nike,Nikon,Nippon_Steel,Nokia,Nordea,Norfolk_Southern,Northrop_Grumman,Novartis,Novo_Nordisk,Nucor,Nvidia,OMV,Oracle,Orange,Orsted,Outokumpu,Pandora,Pearson,Peloton,PepsiCo,Pfizer,Philip_Morris_International,Philips,Philips_Healthcare,Procter_Gamble,Prudential,Prysmian,Publicis_Groupe,Puma,Rakuten,Randstad,Reckitt,Repsol,Richemont,Ricoh,Rio_Tinto,Rio_Tinto_Aluminium,Roche,Rogers_Communications,Rusal,SGS,Salesforce_Sustainability,Samsung,Sanofi,Schibsted,Seven_i,Siemens_Energy,Siemens_Gamesa,Siemens_Healthineers,Singapore_Airlines,Slack,Smurfit_Kappa,Societe_Generale,Sodexo,Southern_Company,Spotify,Standard_Chartered,Stellantis,Stripe,Sumitomo_Corporation,Sun_Life,Syngenta,TC_Energy,Takeda,Target,Tata_Steel,Teck_Resources,The_North_Face,Thermo_Fisher,Thomson_Reuters,Thyssenkrupp,Toshiba,TotalEnergies,Toyota,UPM_Kymmene,UPS,Ubisoft,Under_Armour,Union_Pacific,UnitedHealth_Group,Veolia,Verizon,Vestas,Vestas_Wind,Vodafone,Volkswagen,Volvo_Group,Walgreens,Walmart,Wesfarmers,WestRock,Western_Digital,Wilmar_International,Wipro,Wise,Wolters_Kluwer,Woolworths_Group,Workday,Yara_International,Zoom,eBay
3M,0.9999999999999993,0.16738843548954857,0.19317090056792915,0.16518302227235024,0.14424012798137137,0.18001815322716316,0.18175773599641007,0.062275274666176106,0.23066464755770294,0.18199378737300057,0.16450324570231675,0.22925616584159625,0.11055971457886804,0.1317351765409992,0.08550075244160302,0.15279187967883612,0.32075012989454493,0.3329181234081663,0.2607149849873684,0.11674187938876171,0.13010190290362972,0.22256757234930777,0.2328823226727551,0.09668094309149843,0.19899529264118784,0.16113344862560003,0.06907950949736709,0.19731639437420187,0.23400760219574435,0.05507391868217449,0.18979320721657802,0.09525016429732036,0.1618617804729559,0.18920786799722228,0.1607757029484034,0.31624691620660567,0.244063782152681,0.07660740579670405,0.27276849593030916,0.29905679367811044,0.14756710971934775,0.3127311709390526,0.2898008889648267,0.131777219690649,0.12005269965289966,0.12469413903835747,0.29280606950170734,0.2620930927223982,0.20295624934379736,0.16206477929183244,0.21225946955187236,0.23849394211792355,0.1530238705710912,0.1179531221552868,0.05063594669338548,0.22538515238744428,0.1841032662648656,0.054241381644400344,0.0969139753144291,0.2818691276222846,0.11156178653446326,0.23177218776309974,0.22052049509899826,0.20261210772413385,0.20004940062841203,0.18321005923826345,0.22150493145418662,0.2825606486529639,0.1108380904720632,0.17537885476515114,0.11979677079319487,0.15993930444741608,0.2587622753868283,0.2102508047207729,0.1566296194004333,0.07638792884958608,0.19981897778139326,0.15453651360725593,0.14030205604934537,0.20498607387551285,0.17784474610515313,0.21069576458459507,0.07448020005069494,0.1588087870292387,0.13145409847197903,0.2881384434725805,0.15243151786806394,0.24981776086067614,0.28765186256165104,0.036555551472586226,0.2106410717977134,0.30377909079434173,0.17860401046304547,0.35575611574279853,0.19820380253713318,0.1822011798108664,0.3245292329311694,0.09181521050203816,0.12716785282678653,0.0808655451206594,0.2207029026894382,0.2142724731285329,0.1420106899505232,0.1937004308494295,0.17146079725156252,0.1292162258137154,0.2514465346465611,0.2088262123217231,0.0060024412625270486,0.065835402462997,0.11151121608790615,0.24324808828448588,0.2756323616829296,0.0741911101062141,0.20849957367782262,0.147144111232548,0.03437849654292535,0.10498776376289361,0.22869177656041897,0.042105280615255626,0.12125447695390851,0.17688809434890768,0.17275070026030823,0.1359613830607887,0.18981880186863628,0.08841094365384126,0.1649112050674068,0.14539754482130773,0.1501017417730284,0.09835506067785954,0.2248676512240434,0.24826335314991477,0.15528416081353605,0.268318818434336,0.15117005178953583,0.20434135782347185,0.06915662783565413,0.2847758276931277,0.23867618521388542,0.11922866826291786,0.13475915468248792,0.14028595264893806,0.12241028392802651,0.13524541086703698,0.11094779492095969,0.2221062189102847,0.053970682904368746,0.1844474656714443,0.124812560821659,0.2574604057052258,0.2935795403327674,0.15997078492616457,0.23791967165183414,0.16495268735451743,0.30264123769209533,0.15907159042655475,0.23929037532719724,0.2107087568516795,0.2734579277888769,0.18506535028112336,0.1856485494360001,0.07019478396372014,0.18295519371733035,0.07588883328987181,0.2278483734950568,0.1888929115203155,0.2600439943621207,0.2081577486923205,0.24572735314400715,0.32199743325591046,0.2071773902145644,0.20024170088544352,0.042416931292900716,0.15068957110981035,0.21010673453281806,0.14850668852910742,0.07819142720061531,0.14649569085088626,0.17760059568685668,0.08466079557557687,0.17820932638329615,0.1095576892359563,0.09157917702189644,0.20701117974416167,0.1754118931181636,0.18366479258140322,0.230188341119933,0.19747876471921322,0.14077347793392375,0.27185129337062636,0.10850659362255725,0.2978612806738884,0.34678714868819616,0.16307526752372437,0.3142153975478352,0.07922777450735524,0.27218527434946055,0.3177006553264018,0.26801855705724975,0.15877143256343637,0.29049095718512874,0.09432133619986291,0.12035843845053741,0.181441520310587,0.2302452387885792,0.24249933704760387,0.1394710238119069,0.1469964132830494,0.2040983873291097,0.189678907912681,0.21535592269288417,0.268691466525933,0.09305578247938005,0.23388901358873954,0.0971895251998435,0.06692346654240866,0.314402886035904,0.10402229315177325,0.1631128707331523,0.1672564409672939,0.21947855392179486,0.07447328569056659,0.14513932973612956,0.13778810996196897,0.08629789932451058,0.2499956476292595,0.2159644837679201,0.23410026260241037,0.05790922663861332,0.23285367121968295,0.3499623059016406,0.2696722492922937,0.27340391172789463,0.1582685033225101,0.3327920057062569,0.18457037110845922,0.14411396761755874,0.1924860028786049,0.07665721186903708,0.06776567346302491,0.06853385334456698,0.14410300299490814,0.14562933021386912,0.13172594519919353,0.1334174058832402,0.19137843733044724,0.19152994749604993,0.32858977802000733,0.2836911637463034,0.1305008883021026,0.1391940970074885,0.20242140434285347,0.11832563397056846,0.14411401412529087,0.21779385802673795,0.11532904387773366,0.110337649928501,0.06306049105866086,0.2395952285038499,0.29606304021384783,0.06173190298208843,0.11636037135407153,0.11967466354212977,0.21377332021038953
ABB,0.16738843548954857,0.9999999999999997,0.19201654113514227,0.14773216831227798,0.10111751204892458,0.13187566518587432,0.10023505101978697,0.044127730634451814,0.07665911273205261,0.09165283030373596,0.0991083435822359,0.04509514477413667,0.0675724818232582,0.09550961270029049,0.07124292526893855,0.10238279094570256,0.19514058848437305,0.19874409128317025,0.05342598086853226,0.08517108886448112,0.1002578946203917,0.05653672563603933,0.14972195227734608,0.05361999267783703,0.1451277871547925,0.0988149667057559,0.08467057490904856,0.12487607774662215,0.10881067333861374,0.02388815297854046,0.1345490190861447,0.07617044590201129,0.14308276681322557,0.1343563637275525,0.134189050831916,0.043590206409288144,0.09442282290996952,0.022901362680977252,0.18167579438844753,0.12500174501796843,0.14667090008708705,0.148321099452201,0.21887515903165977,0.07365917212051092,0.07937531968001335,0.07876817606191254,0.24477141194557506,0.1563901849937662,0.146125422159811,0.11411780045679966,0.16283060762524457,0.1662521174841748,0.07534367408274718,0.1019592585344495,0.03593863110099815,0.06604769309345614,0.13239549879589843,0.08148238978159218,0.07083747138172872,0.14255215312405153,0.0713347583076753,0.16306647910044836,0.07393305718684155,0.10580702765777078,0.14214459185098635,0.13020578413840134,0.16594436331006682,0.04501970883178022,0.06838323418294144,0.13620849953407782,0.09276632146175465,0.12431254876625425,0.13543954294074972,0.15793011537332619,0.10321570312347805,0.033992456490900894,0.12332858281448868,0.0656366118613103,0.10034512381472986,0.04323926076663985,0.13528424156968755,0.06643926193868135,0.07024890427227062,0.04407416405724294,0.09291130206539383,0.1897181872821159,0.1192586344646762,0.14147729768947387,0.025432982228589127,0.03229749514973845,0.18088294339387337,0.16282485963267362,0.1343519578924885,0.12758635166784849,0.12503402007429,0.11002401551023937,0.13454179226588564,0.06815980085093025,0.07647505196628367,0.03298080642961999,0.1439775441781491,0.09496286982250679,0.10437281293713856,0.12225345920902879,0.13211442666542558,0.06362675195450612,0.15190073826717126,0.14580748831321733,0.0,0.04596884260503628,0.08158365490403048,0.021139192689201804,0.21944523250316347,0.044349547209031746,0.1613345102217708,0.13622602638346773,0.016300648320102973,0.10749415394264733,0.14955562628822863,0.04935939146900752,0.09374639931430086,0.12524222335745547,0.07965771260847625,0.05782715112751314,0.1294337957263164,0.08407109866585971,0.15457308657090174,0.06790493267414238,0.10584338699913445,0.07355069303900057,0.14961057810130166,0.16561843424147898,0.11862980406642466,0.15395222835842526,0.11059389340025683,0.16211679103215637,0.04231417553730569,0.16811160835127917,0.13336737749824495,0.08422927156312528,0.10238785201054008,0.1425712476551724,0.11412225494371776,0.08527436186911334,0.09905460105851718,0.13656316807310886,0.05306463088535933,0.13013726043321197,0.07452936530745555,0.2447720769024299,0.16934531764996424,0.0626079514945882,0.12180791802375206,0.13451011035087967,0.20740987046488812,0.151439123978544,0.1457768059378857,0.09644189296559559,0.16056411375737556,0.12627766430726267,0.08117312071316886,0.03911012857362118,0.1358999100178217,0.0556184990785831,0.21030931105709938,0.1334288457041354,0.2183900068874836,0.15785395598115973,0.06945111254558145,0.18161646335084766,0.15519461389724054,0.15379858636145574,0.037283859261681006,0.07049797804422926,0.17055274551618768,0.08793895532062394,0.050388356761980904,0.09119714404439161,0.12432860704113673,0.06532192226940085,0.09193347755305022,0.10963657872334859,0.03938587949633383,0.10536186161181249,0.1635288637089458,0.11638203273711939,0.1642336800436553,0.14751855670414435,0.13416173098996503,0.17168432016396304,0.060146568638315655,0.14370319796354078,0.21884734953855642,0.10980536082125911,0.06826911546710955,0.012341670704546873,0.0641491710502867,0.21052879245290423,0.20851488923901207,0.0715094711036636,0.20401377993721193,0.07916874135789204,0.09263013654928742,0.15143585395945744,0.11713875167800922,0.1450477911000319,0.11967347033452104,0.058145939989666356,0.15339070820287137,0.0969057464866094,0.16115006625688236,0.11015139207913728,0.06829861234636699,0.030182069644963835,0.07689687594749342,0.0321469787970856,0.08409942313534782,0.06570754193623066,0.09021889942097944,0.1747866890252952,0.16517221147697922,0.05981661495943227,0.059967894355166376,0.10196704454357425,0.057724722622009325,0.14183541922551923,0.14580787668503675,0.19378143247899499,0.031008688843290704,0.12303391833635587,0.1727797549083072,0.04312037031829834,0.1926148056396713,0.07846072941088866,0.2275309688068365,0.18145494522013386,0.13033864987600738,0.18042234196449392,0.05614392263041572,0.05768068142097169,0.03608329807066318,0.07963767945623869,0.10471713089113784,0.10286614016472738,0.08048352672806003,0.21321072754182896,0.147263718272144,0.21686083031072484,0.1810144524314445,0.08136793382895958,0.059624988947581045,0.1179598286481468,0.09665972172972946,0.08257757263625064,0.09448289282977444,0.07827545820765529,0.1196110153896951,0.03704011348310926,0.1222758756821522,0.10306829222778928,0.0328166327746277,0.09431946586459429,0.03171252840570137,0.126505277702071
ACEN_Corporation,0.19317090056792915,0.19201654113514227,1.0000000000000027,0.13967789825472035,0.15589010044172083,0.16455537905038664,0.14435418754671986,0.07789418714324166,0.09129038750852052,0.12704832486349388,0.1109093773895727,0.10142679824791405,0.09193312960847311,0.10830010531295406,0.09750714447439851,0.18137686975400294,0.2578781856092347,0.2372726550020108,0.11623346737875197,0.10673059153670658,0.11992496178602313,0.07780326478035034,0.14288749360996664,0.07418100923686297,0.23839738341961247,0.08065033103069545,0.14258060653088203,0.14333202383797705,0.154314489553932,0.15868249386306263,0.22613823754319448,0.08780784035962677,0.20275210690217557,0.3474518854018681,0.11429257165981305,0.1085266414170932,0.1511438672964829,0.03229412599585141,0.21111093293031866,0.17328757881970216,0.12247760501935887,0.1414615396860577,0.23400984395785737,0.2031102754527867,0.1033216617219838,0.1421481949786177,0.2748373210556866,0.16775820296390795,0.16687931393822125,0.09943559673865272,0.1825569230384824,0.2343882610417744,0.13014194619685526,0.12056338240510056,0.08917753096652968,0.09824749403939394,0.14547447580683864,0.2390450012560133,0.07311077783784087,0.20969841284851845,0.0595246378852639,0.16700098680258346,0.12449290759405755,0.24258317044675615,0.1523274188540183,0.14638873156807208,0.18851569285258118,0.10811608958986452,0.09676877215929994,0.2095363433665118,0.10064997074567107,0.15059007255559026,0.2019965734669492,0.1954328407949643,0.11055944499813551,0.06526453944015227,0.11572271699214932,0.13722178698581727,0.17506091076658936,0.07087999522309778,0.1417485936424676,0.11314143294101082,0.15970960151319089,0.1501640636337005,0.2465827614498339,0.36434623975382463,0.1559944245317677,0.22915083335054207,0.07852050920658772,0.036312110726450596,0.21146053363042855,0.21836500344994245,0.17088023097691982,0.2005064718488098,0.14777538202295348,0.18686376642427655,0.1744547495830126,0.1301753858367142,0.08959225930527057,0.12377271953356843,0.17496701574911047,0.18380518866320708,0.26225465586700214,0.20693319865436774,0.12614589198487905,0.09251184237194128,0.2576293709907369,0.17580550923302224,0.00282780667988694,0.07899605643019002,0.07897757801249855,0.06956071047301221,0.2305926480679067,0.05363036563635843,0.17230521308328306,0.15498766227704605,0.03382065445955735,0.11056440084612176,0.20270715132125233,0.0669356382519021,0.1362539754513773,0.21583238210854666,0.11062790895412773,0.10179773611642082,0.1906423287168699,0.08407791886091645,0.24586383276217477,0.11232683703999685,0.1117607590110788,0.07648366047274784,0.201734525310163,0.19022338586026308,0.13377034530689264,0.21887195882552085,0.16569985580884256,0.18326004142621602,0.0701022569800388,0.21463933278345187,0.1712940625938793,0.07739423529838166,0.11344439896839303,0.14309726426344538,0.1552721742834714,0.10059657465821115,0.17690224511575553,0.16624381828436424,0.03345244473562802,0.13937241911738657,0.0952608077587716,0.17235994816632336,0.27108441332257477,0.08712873656356185,0.18920321427844466,0.2255497584816588,0.3468754731932829,0.21660814597720743,0.21014461203260204,0.17658684554352055,0.25981611495228574,0.16450146049104705,0.22615406186655304,0.13636265406192305,0.12348024961462485,0.03888274735772491,0.22850647896443504,0.1766608419507187,0.2333092021238527,0.35651179253593696,0.09746447233741404,0.1671951862656019,0.15390352830897822,0.14515777582874045,0.03751532179657953,0.09833816328446975,0.27302742614627645,0.10685306615666355,0.05945664217637207,0.2570077915633479,0.1552153621309677,0.10292533420600226,0.18081372301679563,0.10248729278875911,0.14568011925201482,0.1294588532792378,0.1859842868351124,0.15856986351601923,0.16245410642435235,0.13780613037061748,0.21711612416590986,0.2798481289173059,0.14190526510173132,0.1778113105466968,0.29957791028644515,0.1863861959882342,0.11759575157039219,0.04478220064687033,0.19043781270094687,0.27862293512447156,0.30206647002448545,0.10243900675835821,0.2204910330201694,0.09836498585553166,0.1458566434658143,0.2109531507466032,0.18190264018260419,0.1643859811372369,0.12215888971935142,0.09107113864915023,0.1841654540976204,0.2823183321906322,0.18367146305929036,0.13644535731480792,0.10505902264096044,0.08882800246970123,0.08085256292195271,0.10556184474287501,0.16966353405047035,0.14590853687588914,0.10723355428664527,0.28899047379771575,0.21391428802917006,0.06356816839845839,0.10409275994997906,0.11448841087000797,0.07445789984349538,0.2689129479073029,0.15368773894424384,0.20228061336111433,0.04804684447601561,0.18534535107489905,0.19311570003667722,0.08439470072540856,0.2276176077647181,0.18679728121347025,0.25851405674553374,0.2663137386831933,0.10626588171420094,0.1891458554989695,0.0840167937060597,0.05704519033667778,0.0517923500864518,0.10268344994573657,0.0919844277453996,0.09229556597438242,0.11338470226094625,0.23546686884804216,0.2544067724007093,0.26776841529214074,0.1998522086349712,0.14139177381859852,0.09782763957766187,0.13510492641360308,0.0817020055989551,0.09077680112697455,0.14200906719478523,0.11242010401890452,0.11146022059626319,0.04239321198869792,0.19915826686552848,0.20028014783130185,0.04310711236636381,0.10359359713029215,0.06193931203358762,0.16094697979853462
ADM,0.16518302227235024,0.14773216831227798,0.13967789825472035,1.0000000000000004,0.07888687039493024,0.19013580877498432,0.10937572807955939,0.02803370679010356,0.058665501754385785,0.10741179464416967,0.10404014319111077,0.05540389530894148,0.20302905461252863,0.08211789100987808,0.0700601030189634,0.10948743076161019,0.17619741361048705,0.23369073347985722,0.09839036261619857,0.06890057211635622,0.15790914162732517,0.043543946939233365,0.11291243094583454,0.04672099871376372,0.13446574591700822,0.11365367803224316,0.06256830903719275,0.09021272412268984,0.12816105146710172,0.021196351384294154,0.14473933707075542,0.05819139108990119,0.09991041224055264,0.1164047225685664,0.1658496467814881,0.05194327677772037,0.06946749688192663,0.02109332330966956,0.21669393645615376,0.12525671042641298,0.1772334269422114,0.1634536091006136,0.23544428506833665,0.07083132152600574,0.07780581975251144,0.08383867655325128,0.2506001840995974,0.17697594032989697,0.12302613746275942,0.09408978786840243,0.14206909163175788,0.17436273759959472,0.09865206140742797,0.12587863514908054,0.038583159380928087,0.05770947195235213,0.13754640250554953,0.06930405084204994,0.09553656398956266,0.15024255538072034,0.12101293737975141,0.12741075390600695,0.1259855459044646,0.12054606100439463,0.12167280565908789,0.16336486907919398,0.1716655736731984,0.05476007137957314,0.055674130164851086,0.12725924162860344,0.08308699549294887,0.1290673692026849,0.13925832974433816,0.20368556935961346,0.11792657275516187,0.03456546897884163,0.12213290861228224,0.06604507042142226,0.09465286552585535,0.04312572664065072,0.10035650608403263,0.05649145092872922,0.05295581064309107,0.0509673683708495,0.0763841980832575,0.2797591914000405,0.15653596076385498,0.1407065807456013,0.06328487017417574,0.12873402352135999,0.25785295576047923,0.21154514941248273,0.12728017434485453,0.19137280135877682,0.11856029084528347,0.10793735164616425,0.1951354857518282,0.037042712004816875,0.29800130006873127,0.06151283456385784,0.09757504256543593,0.13531781928208292,0.11263990929448096,0.11407287004993714,0.10730181272680787,0.05640354240974113,0.14689445709939994,0.2153942409145103,0.006312708730476547,0.04953581747264673,0.08493809943485545,0.023960490190397518,0.21722876082161302,0.05828939777861662,0.1594921002583537,0.1391786518285903,0.014712098100840298,0.08404421970665206,0.17153677088198352,0.053056044778924595,0.13151772239531595,0.1289623006902317,0.10691106196389588,0.057394280340911076,0.1375632635523497,0.2137114092918908,0.15406039460986337,0.1059748685895866,0.06478446064425133,0.09927845888593326,0.10992020160053138,0.21102498918363882,0.08112651250986448,0.14733637358203594,0.060855427540595426,0.23697670584394515,0.07275028314729348,0.21874637331445207,0.12713674529190241,0.08496326144911545,0.08447499663231708,0.11788706349255292,0.11355390992410666,0.07315394707164824,0.10797408229282418,0.2968994349291919,0.06859735692519181,0.28945779056834725,0.08116182492477464,0.14306301553998324,0.18418961393834413,0.13502929671763592,0.13018511600421723,0.15462100005372673,0.2335702993498397,0.10951375419528296,0.28072836768012943,0.11649518276219827,0.20769784333582203,0.07875491529274811,0.07972872388872085,0.013688030755186854,0.1976452090597375,0.029799201766638632,0.18172719041597846,0.12337034419870278,0.2061372021679374,0.11672537016203578,0.07046472692273859,0.26731878014848204,0.11819453812233424,0.10155375743622926,0.02439940229974402,0.04288920489878898,0.19550857106670516,0.05816387369313507,0.06458661480972025,0.1115161370876871,0.12591871705089014,0.05236942617822775,0.07425408305588448,0.06723038672971886,0.012029310012084711,0.11444887680301603,0.20790858992061026,0.1261282434489324,0.11353948787557903,0.2524324367671717,0.09055065306922307,0.1509665756031103,0.04186010267094023,0.17446157370024437,0.21409458600642936,0.10091151786458885,0.058932171142480894,0.004290062334483083,0.09388148211312192,0.22540452327423818,0.22891072497334117,0.07309266504539068,0.22292245447247708,0.06708520080986555,0.07022372556704265,0.14012876652318404,0.12437542480726839,0.12234851278912799,0.09811490778914678,0.04132635114087359,0.2058353196138373,0.0894567930250186,0.14672745351542762,0.15630187010237176,0.08129517138329778,0.04516366801305656,0.062124658478584255,0.037451989783868225,0.11810250967229421,0.06374486738361371,0.07195351009765402,0.09649965303378356,0.2171467423273143,0.05437496709627322,0.060704403770698245,0.06850273063438705,0.15756043829898614,0.10467053910895112,0.11419880889758938,0.23167337160841756,0.03616160611721793,0.1432478850909624,0.25556598830536154,0.059605141912745144,0.20341930918260961,0.08658383022215052,0.21643104372776503,0.1706488335301876,0.11449148091973024,0.2952402365568996,0.024754215254530865,0.04639265306214336,0.02911036516482096,0.07335955820395781,0.049998579279019656,0.052814330903641855,0.06022268700836607,0.37465915424910945,0.15632548240977304,0.21138879591704934,0.289681771912136,0.056957001425262666,0.05467358640742654,0.23579542155018784,0.10973316305971599,0.12971797641271318,0.12292629084406315,0.26064391471864545,0.10436056493502927,0.02874332028424663,0.11499798743315971,0.1115834866139274,0.021436753769547925,0.1777248006928347,0.037554803643839944,0.11911175315047938
AMD,0.14424012798137137,0.10111751204892458,0.15589010044172083,0.07888687039493024,0.9999999999999994,0.11624114906273729,0.06912170408924284,0.05088892807834683,0.0687700946278672,0.09342253992883416,0.07860909325898977,0.047750959935975806,0.0650730159602838,0.0730924964704141,0.16812799399859274,0.10280832681270871,0.16911674564339108,0.12334157841698642,0.06693342860551708,0.0721566998583471,0.09077610086759319,0.06709778518054595,0.1103407037532076,0.06657076282445082,0.13199938880934703,0.09236260588926974,0.038312854842052414,0.07500554118707031,0.10247214136415753,0.025687917360223148,0.10956666681570106,0.06745095045208474,0.12400420958391424,0.16376342354541729,0.10050718156040998,0.05283929562361324,0.10553153706548181,0.027630914681597153,0.09105136178148888,0.12259416642841585,0.05428498572714893,0.08957049613260615,0.151909838409,0.07789021573282576,0.06496382528573631,0.07288053642375786,0.1793164010299123,0.11011914806428885,0.09904070654860131,0.06648992058377579,0.1351367016267989,0.16730224810164457,0.06041917451158908,0.06887867765557182,0.03684501475987642,0.0787351314909165,0.15493949419132655,0.08642823563429751,0.0768173921353547,0.13377127151387366,0.059888247550471396,0.11838866184212352,0.10172430486131653,0.0956657463253057,0.1293849380653848,0.09595509895380053,0.13416138339288478,0.0685965267214511,0.13298930051346944,0.17318093005059967,0.10055253637295458,0.10973364237058825,0.1500555492272158,0.1531040789153923,0.08080187700188625,0.041424479094898436,0.09796923772435043,0.06231333347611167,0.13946566365445598,0.05943411836425693,0.14411699596227961,0.06402231224488922,0.07141359367404256,0.06649943949153521,0.10887027646197373,0.15358454389850934,0.10233355386197607,0.19334655145929233,0.05402992636092229,0.03215073516257957,0.0972199149624385,0.12286351779300958,0.11595545026568413,0.1479005926313059,0.0961192167150201,0.074811963695518,0.128363859238497,0.05346005654503508,0.06571360028660482,0.05472537100854847,0.10471982746556292,0.09215655247419738,0.1510692289317173,0.11679943201122221,0.14610550642606182,0.04857047753508559,0.1851188692430308,0.13179505841520991,0.03082879961765609,0.08740381023257991,0.13994976889904553,0.03288497565068477,0.14319461901727623,0.04112297866250048,0.1238891931612906,0.10225581814353613,0.020966505808359515,0.0743100580148247,0.10674699724012907,0.029550813452240966,0.06744629102560716,0.200860466002241,0.07866187194483855,0.07612169963285983,0.09965616021016624,0.08037931305783184,0.14109959281094503,0.19993951719786504,0.06541446137100647,0.0779721614512617,0.1427068481006768,0.11335874520275767,0.11838377289271867,0.10982142788140797,0.1020255881645878,0.16347354567302255,0.045529262289939226,0.1438252710622841,0.14100786638430793,0.07145512963644017,0.10727766649157154,0.0962065497912743,0.12734781716075178,0.09155020617913577,0.10026184408345194,0.11706672808112234,0.05055073115326613,0.111428227945144,0.09098694715520675,0.1471157093857219,0.15331115378956045,0.063341934853209,0.11076809015299491,0.1826702907647958,0.1657412383412805,0.11708156132146483,0.1258675707010581,0.08547010937487388,0.1817553051947359,0.10119087230641859,0.09720033195860886,0.07420377409293649,0.10622396515241762,0.0588757061343887,0.1384081256730269,0.10998455003000025,0.24172956238217572,0.13881931598578365,0.06326112091079068,0.10391552291717225,0.10918137237105233,0.08641841629123564,0.0639644231673635,0.35581313483667276,0.13994776496728178,0.10974931933189055,0.031946846327554165,0.09948960257398276,0.08700347368003519,0.05870152651450197,0.08719417039283119,0.07343116397146834,0.03810656216246981,0.08324840397715114,0.12365582412183712,0.10410384512021358,0.1132171292989106,0.10534224596847652,0.09463046938353842,0.15204594607969357,0.06049025426710993,0.10267777226206083,0.1920953378514446,0.09264188329922392,0.060044079410644983,0.027688227203635174,0.08436886274547102,0.16017491139193313,0.15559975239911578,0.08586497950176855,0.1363776385619761,0.05309723803832241,0.06550101415566326,0.12303872801873415,0.22186583640191843,0.13097964741525076,0.07727185950822164,0.05423552054064468,0.10873651081223205,0.1564382148197726,0.10431781403888812,0.09007774920455815,0.07035853260121919,0.0672670102525399,0.05077867177460152,0.02348897172852722,0.10078799550670359,0.07241728137206065,0.066102352490637,0.1278775513509409,0.1265495153798201,0.06657354375485497,0.03994528390186845,0.0666303231778403,0.04982880230966043,0.1418587740019779,0.08766762935063756,0.158962649610742,0.037161610030994024,0.08941228839831226,0.1533861223067061,0.03962410116818474,0.16429465622450123,0.09590610490177708,0.17063427645373144,0.12086142833657582,0.06803429113991712,0.13692075706493206,0.059078122716918334,0.03955047393353039,0.051807796074053884,0.08381100772462212,0.10750883462060386,0.09761511327571455,0.08629245709166473,0.09458724687979193,0.11520892585798052,0.2123288879206856,0.1309757295079237,0.0833961933559705,0.11530433765421967,0.11434100556982847,0.043619394783033755,0.07055291095158556,0.18942686854307253,0.07304790293916387,0.09378703493004698,0.0425784219677536,0.15762569993692688,0.11085556980968816,0.04854266890712392,0.07338988142468834,0.05969722994058582,0.13416942700289217
